Date,Name,Sector,Subsector,Business Model,Funding Round Size,Funding Round Type,Investors,Lead Investor
22 Oct 2025,Uniphore,Enterprise Tech,Horizontal SaaS,B2B,$260 Mn,Series F,"NVIDIA, Advanced Micro Devices, Snowflake, Databricks, New Enterprise Associates, March Capital, BNF Capital, National Grid Partners, Prosperity7 VC",–
22 Oct 2025,UnifyApps,AI,Application Layer,B2B,$50 Mn,Series B,"WestBridge Capital, ICONIQ",WestBridge Capital
23 Oct 2025,Michezo Sports,Consumers Services,Hyperlocal Services,B2C,$2.5 Mn,–,"Centre Court Capital, Rainmatter",Centre Court Capital
